Primary Key,Ancient Toponym,Modern Toponym,Province,Country,Barrington Atlas Rank,Barrington Atlas Reference,Start Date,End Date,Longitude (X),Latitude (Y),Select Bibliography
Hanson2016_493,Apulum (2),Weissenburg,Dacia,Romania,2,21 F3,107,NULL,23.572315,46.066695,BNP; DGRG; PECS; Quinn and Wilson 2013; Salmon 1969; Wilkes 2003b.
Hanson2016_494,Dierna,Or?ova,Dacia,Romania,3,21 E5,107,NULL,22.407645,44.738264,BNP; Salmon 1969; Wilkes 2003b.
Hanson2016_495,Micia,Ve?el,Dacia,Romania,4 or 5,21 E4,138,NULL,22.797945,45.902042,Golvin 1988; PECS; Wilkes 2003b.
Hanson2016_496,Napoca,Cluj,Dacia,Romania,3,21 F3,101,NULL,23.60429,46.776306,BNP; Boatwright 2000; PECS; Salmon 1969; Wilkes 2003b; Wilson 2011.
Hanson2016_497,Porolissum,Moigrad,Dacia,Romania,3,21 F2,107,NULL,23.126667,47.230278,BNP; Golvin 1988; PECS; Wilkes 2003b.
Hanson2016_498,Potaissa,Turda,Dacia,Romania,3,21 F3,168,NULL,23.772393,46.570265,BNP; PECS; Salmon 1969; Wilkes 2003b.
Hanson2016_499,Romula,Re?ca,Dacia,Romania,2,22 B4,107,245,24.39625,44.174152,BNP; PECS; Salmon 1969; Wilkes 2003b.
Hanson2016_500,Sarmizegetusa,Hunedoara,Dacia,Romania,3,21 E4,108,NULL,22.809406,45.509997,BNP; Boatwright 2000; DGRG; PECS; Salmon 1969; Wilkes 2003b; Wilson 2011.
Hanson2016_501,Tibiscum,Jupa,Dacia,Romania,3,21 E4,107,NULL,22.167187,45.451158,DGRG; PECS; Wilkes 2003b.
Hanson2016_502,Absortium,Osor,Dalmatia,Croatia,4 or 5,20 B5,-44,NULL,14.392822,44.693482,BNP; DGRG; Wilkes 2003a.
Hanson2016_503,Acruvium,Kotor,Dalmatia,Montenegro,3,20 F7,-44,NULL,18.767302,42.421537,Brunt 1971; Cornell and Mathews 1982; PECS; Wilkes 2003a.
Hanson2016_504,Aenona,Nin,Dalmatia,Croatia,3,20 C5,-44,NULL,15.18415,44.243529,BNP; Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; PECS; Quinn and Wilson 2013; Wilkes 2003a.
Hanson2016_505,Aequum,?itluk,Dalmatia,Croatia,3,20 D6,45,NULL,16.655704,43.739278,BNP; PECS; Salmon 1969; Wilkes 2003a; Wilkes 2003b.
Hanson2016_506,Alveria,Gradina,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.823192,44.045358,Wilkes 2003a.
Hanson2016_507,Ansium,Cvijina Gradina,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.665413,44.178837,Wilkes 2003a.
Hanson2016_508,Arba,Rab,Dalmatia,Croatia,4 or 5,20 B5,-44,NULL,14.760889,44.755761,BNP; Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; Wilkes 2003a.
Hanson2016_509,Argyruntum,Starigrad,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.43752,44.295861,BNP; PECS; Wilkes 2003a.
Hanson2016_510,Arupium,Prozor,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.268748,44.84851,DGRG; Wilkes 2003a.
Hanson2016_511,Asseria,Podgradje,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.680565,44.017634,Beloch 1880; DGRG; PECS; Wilkes 2003a; Wilkes 2003b.
Hanson2016_512,Azina,Unlocated,Dalmatia,Bosnia and Herzegovina,-,20 Unlocated,-44,NULL,18.5,43.500001,Wilkes 2003a.
Hanson2016_513,Baloie,Sipovo,Dalmatia,Bosnia and Herzegovina,3,20 E5,-44,NULL,17.090799,44.282804,BNP; Wilkes 2003a; Wilkes 2003b.
Hanson2016_514,Benzavaticum,Mostar,Dalmatia,Bosnia and Herzegovina,-,20 Unlocated,-44,NULL,18.5,43.500001,Wilkes 2003a.
Hanson2016_515,Bistua Nova,Bugojno,Dalmatia,Bosnia and Herzegovina,3,20 E5,-44,NULL,17.437348,44.053454,BNP; Wilkes 2003a; Wilkes 2003b.
Hanson2016_516,Blandona,Stabanj,Dalmatia,Croatia,4 or 5,20 C6,-44,NULL,15.501534,43.986045,DGRG; Wilkes 2003a.
Hanson2016_517,Burnum,Ivoševci,Dalmatia,Croatia,3,20 C5,-35,NULL,15.993626,44.031704,BNP; DGRG; PECS; Wilkes 2003a; Wilkes 2003b.
Hanson2016_518,Butua,Budva,Dalmatia,Montenegro,4 or 5,49 A1,-44,NULL,18.8425,42.288056,Brunt 1971; Cornell and Mathews 1982; DGRG; Wilkes 2003a.
Hanson2016_519,Cissa,Caska,Dalmatia,Croatia,4 or 5,20 B5,-44,NULL,14.918037,44.550965,BNP; Wilkes 2003a.
Hanson2016_520,Corinium,Karin,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.633505,44.104528,MacMullen 2000; Wilkes 2003a.
Hanson2016_521,Crexa,Cres,Dalmatia,Croatia,4 or 5,20 B5,-44,NULL,14.397461,44.856809,Wilkes 2003a.
Hanson2016_522,Curicum,Krk,Dalmatia,Croatia,4 or 5,20 B4,-44,NULL,14.573373,45.026157,Wilkes 2003a.
Hanson2016_523,Delminium,Bor?ani,Dalmatia,Bosnia and Herzegovina,3,20 E6,-44,NULL,17.225719,43.72076,BNP; DGRG; PECS; Wilkes 2003a; Wilkes 2003b.
Hanson2016_524,Diluntum,Stolac,Dalmatia,Bosnia and Herzegovina,3,20 E6,-44,NULL,17.958448,43.078729,PECS; Wilkes 2003a.
Hanson2016_525,Doclea,Dukljia,Dalmatia,Montenegro,3,49 B1,-35,NULL,19.265596,42.468229,McEvedy 2011; PECS; Wilkes 2003a; Wilson 2011.
Hanson2016_526,Domavium,Gradina,Dalmatia,Bosnia and Herzegovina,3,21 B5,-44,NULL,19.36267,44.143981,BNP; PECS; Wilkes 2003a; Wilkes 2003b.
Hanson2016_527,Epidaurum,Cavtat,Dalmatia,Croatia,3,20 F7,-323,NULL,18.216409,42.582593,BNP; Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; PECS; Salmon 1969; Wilkes 2003a; Wilkes 2003b.
Hanson2016_528,Fulfinium,Omišalj,Dalmatia,Croatia,4 or 5,20 B4,-44,NULL,14.554038,45.211779,Wilkes 2003a.
Hanson2016_529,Iader,Zadar,Dalmatia,Croatia,3,20 C5,-35,NULL,15.224674,44.115526,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Quinn and Wilson 2013; Salmon 1969; Sear 2006; Wilkes 2003a; Wilkes 2003b; Wilson 2011.
Hanson2016_530,Issa,Vis,Dalmatia,Croatia,-,-,-400,NULL,16.184086,43.061568,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; Hansen 2006; Hansen and Nielsen 2004; PECS; Sear 2006; Wilkes 2003a.
Hanson2016_531,Leusaba,Bjelajce,Dalmatia,Bosnia and Herzegovina,4 or 5,20 E5,-44,NULL,17.083953,44.416993,Wilkes 2003a.
Hanson2016_532,Lissus,Lezhë,Dalmatia,Albania,3,49 B2,-44,NULL,19.64367,41.785984,BNP; Brunt 1971; Cornell and Mathews 1982; Hansen 2006; Hansen and Nielsen 2004; PECS; Wilkes 2003a; Wilkes 2003b.
Hanson2016_533,Lopsica,Sv. Juraj,Dalmatia,Croatia,4 or 5,20 B5,-44,NULL,14.92,44.928868,DGRG; Wilkes 2003a.
Hanson2016_534,Magnum,Umljanovic,Dalmatia,Croatia,3,20 D6,-44,NULL,16.31337,43.793599,Wilkes 2003a.
Hanson2016_535,Malvesia,Skelani,Dalmatia,Serbia,3,21 B6,-44,NULL,19.568865,43.969954,Wilkes 2003a; Wilkes 2003b.
Hanson2016_536,Metulum,Vinicica,Dalmatia,Croatia,3,20 C4,-44,NULL,15.299752,45.209371,BNP; Wilkes 2003a; Wilkes 2003b.
Hanson2016_537,Municipium S…,Komini,Dalmatia,Montenegro,4 or 5,21 B6,-44,NULL,19.358333,43.356667,PECS; Wilkes 2003a; Wilkes 2003b.
Hanson2016_538,Narona,Narenta,Dalmatia,Bosnia and Herzegovina,3,20 E6,-49,NULL,17.61342,43.063722,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Salmon 1969; Sear 2006; Wilkes 2003a; Wilkes 2003b.
Hanson2016_539,Nedinum,Nadin,Dalmatia,Croatia,4 or 5,20 C5,-27,NULL,15.497238,44.071458,Beloch 1880; BNP; DGRG; Wilkes 2003a; Wilkes 2003b.
Hanson2016_540,Novae (Dalmatia),Runovic,Dalmatia,Bosnia and Herzegovina,3,20 E6,-44,NULL,17.500001,43.500001,BNP; Wilkes 2003a.
Hanson2016_541,Olcinium,Ulcinj,Dalmatia,Montenegro,4 or 5,49 B2,-44,NULL,19.24132,41.921288,Brunt 1971; DGRG; PECS; Wilkes 2003a.
Hanson2016_542,Ortoplinia,Stinica,Dalmatia,Croatia,3,20 B5,-44,NULL,14.89265,44.717576,Brunt 1971; Cornell and Mathews 1982; DGRG; Wilkes 2003a.
Hanson2016_543,Raetinium,Golubic,Dalmatia,Bosnia and Herzegovina,4 or 5,20 C5,-44,NULL,15.938378,44.781037,Wilkes 2003a.
Hanson2016_544,Rider,Danilo,Dalmatia,Croatia,3,20 D6,-44,NULL,16.055704,43.700462,BNP; PECS; Wilkes 2003a.
Hanson2016_545,Ris…,Rogatica,Dalmatia,Bosnia and Herzegovina,3,20 G6,-44,NULL,19.004323,43.8017,Wilkes 2003a.
Hanson2016_546,Risinium,Risan,Dalmatia,Montenegro,3,20 F7,-44,NULL,18.694988,42.514718,BNP; Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; PECS; Wilkes 2003a.
Hanson2016_547,Salona,Solin,Dalmatia,Croatia,2,20 D6,-78,NULL,16.48323,43.539485,BNP; Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Wilkes 2003a; Wilkes 2003b; Wilson 2011.
Hanson2016_548,Salvium,Glamo?,Dalmatia,Bosnia and Herzegovina,3,20 D5,-44,NULL,16.751098,44.048361,BNP; Wilkes 2003a; Wilkes 2003b.
Hanson2016_549,Scardona,Skradin,Dalmatia,Croatia,3,20 C6,-44,NULL,15.923047,43.817902,BNP; PECS; Wilkes 2003a.
Hanson2016_550,Scodra,Shkodër,Dalmatia,Albania,3,49 B1,-44,NULL,19.522997,42.066252,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; Salmon 1969; Wilkes 2003a.
Hanson2016_551,Senia,Senj,Dalmatia,Croatia,3,20 B5,-44,NULL,14.900878,44.990559,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Wilkes 2003a; Wilkes 2003b.
Hanson2016_552,Setovia,Susanj,Dalmatia,Croatia,4 or 5,20 D6,-44,NULL,16.655524,43.719024,DGRG; Wilkes 2003a; Wilkes 2003b.
Hanson2016_553,Sidrona,Gradina,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.792445,44.09906,Wilkes 2003a.
Hanson2016_554,Splonum,Gornje Vrtace,Dalmatia,Bosnia and Herzegovina,3,20 D5,-44,NULL,16.699712,44.843597,BNP; Wilkes 2003a; Wilkes 2003b.
Hanson2016_555,Tarsatica,Trsat,Dalmatia,Croatia,3,20 B4,-44,NULL,14.441089,45.3272,BNP; Brunt 1971; Cornell and Mathews 1982; DGRG; MacMullen 2000; PECS; Wilkes 2003a.
Hanson2016_556,Tragurium,Trogir,Dalmatia,Croatia,4 or 5,20 D6,-300,NULL,16.251364,43.516903,BNP; Brunt 1971; Cornell and Mathews 1982.
Hanson2016_557,Varvaria,Bribir,Dalmatia,Croatia,4 or 5,20 C6,-44,NULL,14.767074,45.163845,Beloch 1880; BNP; McEvedy 2011; PECS; Wilkes 2003a.
Hanson2016_558,Vegium,Karlobag,Dalmatia,Croatia,4 or 5,20 C5,-44,NULL,15.073891,44.524622,Brunt 1971; Cornell and Mathews 1982; Wilkes 2003a.
Hanson2016_559,Aginnum,Agen,Gallia Aquitania,France,3,14 F4,-27,NULL,0.612095,44.201491,Bedon 2001; Bedon et al 1988; PECS; Russell 1958; Sear 2006.
Hanson2016_560,Anderitum,Javols,Gallia Aquitania,France,4 or 5,17 A4,-27,NULL,3.342674,44.69387,BNP; DGRG; PECS.
Hanson2016_561,Aquae Tarbellicae,Aix les Bains,Gallia Aquitania,France,4 or 5,25 D2,-27,NULL,-1.054009,43.70906,Bedon 2001; Bedon et al 1988; BNP; DGRG; MacMullen 2000; PECS; Russell 1958; Woloch 1983.
Hanson2016_562,Argentomagus,Argenton sur Creuse,Gallia Aquitania,France,3,14 G2,-27,NULL,1.509773,46.598663,DGRG; PECS; Sear 2006.
Hanson2016_563,Augusta Auscorum,Auch,Gallia Aquitania,France,4 or 5,25 F2,-27,NULL,0.5855,43.6465,DGRG; Salmon 1969.
Hanson2016_564,Augustonemetum,Clermont Ferrand,Gallia Aquitania,France,3,14 I3,-27,NULL,3.082418,45.777168,Bedon 2001; Bedon et al 1988; BNP; DGRG; MacMullen 2000; PECS; Quinn and Wilson 2013; Rivet 1988; Russell 1958.
Hanson2016_565,Augustoritum,Limoges,Gallia Aquitania,France,3,14 G3,-16,NULL,1.26168,45.824069,Bedon 2001; Bedon et al 1988; Benario 1981; BNP; DGRG; Golvin 1988; MacMullen 2000; PECS; Rivet 1988; Russell 1958.
Hanson2016_566,Avaricum,Bourges,Gallia Aquitania,France,2,14 H1,-27,NULL,2.39449,47.07325,Bedon 2001; Bedon et al 1988; BNP; DGRG; PECS; Russell 1958; Sear 2006.
Hanson2016_567,Burdigala,Bordeaux,Gallia Aquitania,France,2,14 E4,-49,NULL,-0.574367,44.839577,Bedon 2001; Bedon et al 1988; Benario 1981; BNP; Bomgardner 2000; DGRG; Golvin 1988; PECS; Russell 1958; Wilson 2011; Woloch 1983.
Hanson2016_568,Condevicnum,Nantes,Gallia Aquitania,France,4 or 5,14 D1,-27,NULL,-1.55278,47.21806,Bedon 2001; Bedon et al 1988; BNP; PECS; Russell 1958.
Hanson2016_569,Divona,Cahors,Gallia Aquitania,France,3,14 G4,-27,NULL,1.434132,44.448514,Bedon 2001; Bedon et al 1988; BNP; DGRG; PECS; Rivet 1988; Russell 1958; Sear 2006.
Hanson2016_570,Limonum,Poitiers,Gallia Aquitania,France,3,14 F2,-27,NULL,0.344832,46.580343,Bedon 2001; Bedon et al 1988; Benario 1981; BNP; DGRG; Golvin 1988; PECS; Russell 1958.
Hanson2016_571,Lugdunum Convenarum,S. Bertrand de Comminges,Gallia Aquitania,France,3,25 F2,-43,NULL,0.573699,43.02753,Golvin 1988; MacMullen 2000; PECS; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_572,Mediolanum (Gallia Aquitania),Saintes,Gallia Aquitania,France,3,14 E3,-20,NULL,-0.641006,45.745105,Bedon 2001; Bedon et al 1988; BNP; DGRG; Golvin 1988; Humphrey 1986; MacMullen 2000; PECS; Quinn and Wilson 2013; Russell 1958; Sear 2006; Woloch 1983.
Hanson2016_573,Ratiatum,Rezé,Gallia Aquitania,France,4 or 5,14 D1,-27,NULL,-1.546694,47.183971,DGRG; PECS.
Hanson2016_574,Segodunum,Rodez,Gallia Aquitania,France,3,14 H4,-27,NULL,2.573786,44.351011,Bedon 2001; Bedon et al 1988; BNP; DGRG; Golvin 1988; PECS.
Hanson2016_575,Unknown (2),Civaux,Gallia Aquitania,France,-,-,-27,NULL,0.664866,46.444209,PECS; Sear 2006.
Hanson2016_576,Vesunna,Périgueux,Gallia Aquitania,France,3,14 F3,-27,NULL,0.721994,45.183546,Bedon 2001; Bedon et al 1988; BNP; Golvin 1988; MacMullen 2000; PECS; Sear 2006; Woloch 1983.
Hanson2016_577,Vetus Pictavis,Vieux Poitiers,Gallia Aquitania,France,-,-,-27,NULL,0.512508,46.761759,PECS; Sear 2006.
Hanson2016_578,Vindobriga (Gallia Aquitania) (1),Vendeuvre du Poitou,Gallia Aquitania,France,-,-,-27,NULL,0.309739,46.735447,PECS; Sear 2006.
Hanson2016_579,Vindobriga (Gallia Aquitania) (2),Vendoeuvres en Brenne,Gallia Aquitania,France,4 or 5,14 G2,-27,NULL,1.354148,46.800928,BNP; DGRG; PECS.
Hanson2016_580,Augusta Ambianorum,Amiens,Gallia Belgica,France,4 or 5,11 B2,-27,NULL,1.463654,50.021589,Bedon 2001; Bedon et al 1988; BNP; DGRG; Golvin 1988; MacMullen 2000; PECS; Russell 1958.
Hanson2016_581,Augusta Suessionum,Soissons,Gallia Belgica,France,4 or 5,11 D3,-43,NULL,3.325383,49.380886,Bedon 2001; Bedon et al 1988; BNP; Brunt 1971; DGRG; MacMullen 2000; PECS; Russell 1958; Salmon 1969; Sear 2006.
Hanson2016_582,Augusta Viromanduorum,S. Quentin,Gallia Belgica,France,4 or 5,11 D3,-27,NULL,3.287121,49.845334,BNP; MacMullen 2000; PECS; Salmon 1969.
Hanson2016_583,Bagacum,Bavai,Gallia Belgica,France,4 or 5,11 D2,-20,NULL,3.798889,50.298056,Bedon 2001; Bedon et al 1988; BNP; DGRG; MacMullen 2000; PECS; Rivet 1988.
Hanson2016_584,Beda,Bitburg,Gallia Belgica,Germany,4 or 5,11 G3,-27,NULL,6.523514,49.974382,BNP; Sear 2006.
Hanson2016_585,Caesaromagus (Gallia Belgica),Beauvais,Gallia Belgica,United Kingdom,4 or 5,11 C3,-27,NULL,2.08241,49.430233,BNP; DGRG; PECS; Russell 1958.
Hanson2016_586,Camaracum,Cambrai,Gallia Belgica,France,4 or 5,11 D2,-27,NULL,3.234282,50.175165,DGRG; PECS.
Hanson2016_587,Colonia Augusta Treverorum,Trier,Gallia Belgica,Germany,2,11 G3,-27,NULL,6.637075,49.752611,Bedon 2001; Bedon et al 1988; Benario 1981; Golvin 1988; Humphrey 1986; MacMullen 2000; McEvedy 2011; PECS; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983; Woloch 1983.
Hanson2016_588,Decem Pagi,Tarquimpol,Gallia Belgica,France,4 or 5,11 G4,-27,NULL,6.75762,48.784511,Bedon 2001; Bedon et al 1988; Sear 2006.
Hanson2016_589,Divodurum,Metz,Gallia Belgica,France,4 or 5,11 G3,-27,NULL,6.175634,49.120221,Benario 1981; BNP; DGRG; Golvin 1988; PECS; Russell 1958; Sear 2006.
Hanson2016_590,Durocortorum,Reims,Gallia Belgica,France,3,11 E3,-27,NULL,4.033091,49.256602,MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Russell 1958.
Hanson2016_591,Fanum Martis,Corseul,Gallia Belgica,France,4 or 5,11 D2,-27,NULL,3.517835,50.311862,Bedon 2001; Bedon et al 1988; DGRG; PECS.
Hanson2016_592,Nasium,Naix aux Forges and Saint Amand sur Ornain,Gallia Belgica,France,4 or 5,11 F4,-27,NULL,5.386462,48.6323,BNP; PECS; Sear 2006.
Hanson2016_593,Nemetacum,Arras,Gallia Belgica,France,4 or 5,11 C2,-27,NULL,2.780742,50.289319,BNP; DGRG; MacMullen 2000; PECS.
Hanson2016_594,Pons Saravi,Sarrebourg,Gallia Belgica,France,4 or 5,11 H4,-27,NULL,7.053382,48.734158,PECS.
Hanson2016_595,Tarvenna,Therouanne,Gallia Belgica,France,4 or 5,11 C2,-27,NULL,2.258715,50.637943,BNP; PECS.
Hanson2016_596,Tullum,Toul,Gallia Belgica,France,4 or 5,11 F4,-27,NULL,5.891422,48.675077,Benario 1981; BNP; DGRG; PECS.
Hanson2016_597,Agedincum,Sens,Gallia Lugdunensis,France,4 or 5,11 D4,-27,NULL,3.287659,48.24754,Bedon 2001; Bedon et al 1988; McEvedy 2011; PECS; Russell 1958; Wilson 2011.
Hanson2016_598,Alauna,Notre Dame d'Alleaume,Gallia Lugdunensis,France,4 or 5,7 E2,-27,NULL,-1.46282,49.507826,DGRG; PECS; Sear 2006.
Hanson2016_599,Alesia,Alise S. Reine,Gallia Lugdunensis,France,4 or 5,18 B2,-52,NULL,4.500278,47.537222,BNP; DGRG; PECS; Quinn and Wilson 2013; Sear 2006; Woloch 1983.
Hanson2016_600,Aregenua,Vieux,Gallia Lugdunensis,France,4 or 5,7 F2,-27,299,-0.429799,49.108097,DGRG; PECS; Sear 2006.
Hanson2016_601,Augustobona,Troyes,Gallia Lugdunensis,France,4 or 5,11 E4,-27,NULL,4.074806,48.297473,Bedon 2001; Bedon et al 1988; BNP; DGRG; MacMullen 2000; PECS; Russell 1958.
Hanson2016_602,Augustodunum,Autun,Gallia Lugdunensis,France,4 or 5,18 B3,-27,NULL,4.299444,46.951667,Benario 1981; Golvin 1988; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Russell 1958; Salmon 1969; Sear 2006; Woloch 1983.
Hanson2016_603,Augustodurum,Bayeux,Gallia Lugdunensis,France,4 or 5,7 F2,-27,NULL,-0.7052,49.275312,Bedon 2001; Bedon et al 1988; DGRG; MacMullen 2000; PECS.
Hanson2016_604,Augustomagus,Senlis,Gallia Lugdunensis,France,4 or 5,11 C3,-27,NULL,2.586016,49.206826,BNP; DGRG; PECS.
Hanson2016_605,Autricum,Chartres,Gallia Lugdunensis,France,4 or 5,11 B4,-27,NULL,1.485618,48.445658,Bedon 2001; Bedon et al 1988; BNP; DGRG; Golvin 1988; PECS; Rivet 1988.
Hanson2016_606,Cabillonum,Chalon sur Saône,Gallia Lugdunensis,France,4 or 5,18 B3,-27,NULL,4.856014,46.783372,BNP; DGRG; PECS.
Hanson2016_607,Caesarodunum,Tours,Gallia Lugdunensis,France,3,14 F1,-27,NULL,0.68666,47.395241,Bedon 2001; Bedon et al 1988; Benario 1981; MacMullen 2000; McEvedy 2011; PECS; Russell 1958; Wilson 2011.
Hanson2016_608,Cenabum,Orléans,Gallia Lugdunensis,France,3,14 G1,-27,NULL,1.903976,47.901387,Bedon 2001; Bedon et al 1988; BNP; DGRG; PECS; Russell 1958; Sear 2006.
Hanson2016_609,Condate Redonum,Rennes,Gallia Lugdunensis,France,4 or 5,7 E3,-27,NULL,-1.679444,48.114722,DGRG; PECS; Russell 1958.
Hanson2016_610,Cosedia,Coutances,Gallia Lugdunensis,France,4 or 5,7 E2,-27,NULL,-1.444318,49.048162,DGRG; PECS.
Hanson2016_611,Darioritum,Vannes,Gallia Lugdunensis,France,4 or 5,14 C1,-27,NULL,-2.75957,47.654797,BNP; PECS.
Hanson2016_612,Dibio,Dijon,Gallia Lugdunensis,France,4 or 5,18 C2,-27,NULL,5.0428,47.2906,Bedon 2001; Bedon et al 1988; BNP; DGRG; PECS; Russell 1958.
Hanson2016_613,Forum Segusiavorum,Feurs,Gallia Lugdunensis,France,4 or 5,17 C2,-27,NULL,4.222007,45.743773,Bedon 2001; Bedon et al 1988; DGRG; PECS; Salmon 1969; Sear 2006.
Hanson2016_614,Gisacum,Le Vieil Evreux,Gallia Lugdunensis,France,4 or 5,11 B3,-27,NULL,1.240067,49.00458,PECS; Sear 2006.
Hanson2016_615,Iatinum,Meaux,Gallia Lugdunensis,France,4 or 5,11 C4,-27,NULL,2.888333,48.960278,Bedon 2001; Bedon et al 1988; BNP; DGRG; Golvin 1988; PECS; Rivet 1988; Sear 2006.
Hanson2016_616,Ingena,Avranches,Gallia Lugdunensis,France,4 or 5,7 E3,-27,NULL,-1.361664,48.685832,Bedon 2001; Bedon et al 1988; PECS.
Hanson2016_617,Intaranum,Entrains,Gallia Lugdunensis,France,4 or 5,18 A2,-27,NULL,3.256417,47.463654,PECS; Sear 2006.
Hanson2016_618,Iuliobona,Lillebonne,Gallia Lugdunensis,France,4 or 5,11 A3,-27,NULL,0.53426,49.51888,Bedon 2001; Bedon et al 1988; DGRG; Golvin 1988; PECS.
Hanson2016_619,Iuliomagus,Angers,Gallia Lugdunensis,France,3,14 E1,-27,NULL,-0.552047,47.47903,Bedon 2001; Bedon et al 1988; PECS; Sear 2006.
Hanson2016_620,Lugdunum,Lyon,Gallia Lugdunensis,France,1,17 D2,-43,NULL,4.820576,45.759119,Benario 1981; Brunt 1971; Cornell and Mathews 1982; Golvin 1988; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Russell 1958; Sear 2006; Woloch 1983.
Hanson2016_621,Lutetia,Paris,Gallia Lugdunensis,France,4 or 5,11 C4,-27,NULL,2.351107,48.856515,Bedon 2001; Bedon et al 1988; Benario 1981; Golvin 1988; MacMullen 2000; McEvedy 2011; PECS; Rivet 1988; Russell 1958; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_622,Mediolanum (Gallia Lugdunensis) (1),Evreux,Gallia Lugdunensis,France,4 or 5,11 B3,-27,NULL,1.153484,49.021165,Bedon 2001; Bedon et al 1988; BNP; DGRG; PECS; Russell 1958; Sear 2006; Woloch 1983.
Hanson2016_623,Mediolanum (Gallia Lugdunensis) (2),Mâlain,Gallia Lugdunensis,France,4 or 5,18 B2,-27,NULL,4.795725,47.327119,PECS; Sear 2006.
Hanson2016_624,Noviodunum (Gallia Lugdunensis),Jublains,Gallia Lugdunensis,France,4 or 5,7 F3,-27,NULL,-0.494546,48.25736,Bedon 2001; Bedon et al 1988; BNP; PECS; Sear 2006.
Hanson2016_625,Noviomagus (Gallia Lugdunensis),Lisieux,Gallia Lugdunensis,France,4 or 5,7 G3,-49,NULL,0.22653,49.14635,Bedon 2001; Bedon et al 1988; BNP; DGRG; Golvin 1988; PECS; Sear 2006; Woloch 1983.
Hanson2016_626,Rotomagus,Rouen,Gallia Lugdunensis,France,4 or 5,11 B3,-27,NULL,1.092623,49.441988,Bedon 2001; Bedon et al 1988; BNP; DGRG; PECS; Russell 1958; Sear 2006.
Hanson2016_627,Vorgium,Carhaix,Gallia Lugdunensis,France,4 or 5,7 C3,-27,NULL,-3.571122,48.276533,BNP; Wilkes 2003a.
Hanson2016_628,Alba Helviorum,Alba,Gallia Narbonensis,France,4 or 5,17 D4,-27,NULL,4.6001,44.560635,Bedon 2001; Bedon et al 1988; MacMullen 2000; PECS; Rivet 1988; Sear 2006.
Hanson2016_629,Alebaece,Riez,Gallia Narbonensis,France,4 or 5,16 B2,-27,NULL,6.090718,43.818614,BNP; MacMullen 2000; PECS; Salmon 1969.
Hanson2016_630,Antipolis,Antibes,Gallia Narbonensis,France,4 or 5,16 D2,-600,NULL,7.120902,43.580587,BNP; DGRG; Golvin 1988; PECS; Sear 2006.
Hanson2016_631,Apta,Apt,Gallia Narbonensis,France,4 or 5,15 E2,-43,NULL,5.397449,43.876504,Bedon 2001; Bedon et al 1988; MacMullen 2000; PECS; Rivet 1988; Salmon 1969; Sear 2006.
Hanson2016_632,Aquae Sextiae,Aix en Provence,Gallia Narbonensis,France,3,15 E2,-27,NULL,5.448322,43.529405,Bedon 2001; Bedon et al 1988; MacMullen 2000; McEvedy 2011; PECS; Rivet 1988; Salmon 1969; Wilson 2011; Woloch 1983.
Hanson2016_633,Arausio,Orange,Gallia Narbonensis,France,3,15 D1,-35,NULL,4.807562,44.136702,Brunt 1971; Cornell and Mathews 1982; Golvin 1988; MacMullen 2000; McEvedy 2011; PECS; Quinn and Wilson 2013; Rivet 1988; Russell 1958; Salmon 1969; Sear 2006; Wilson 2011; Woloch 1983.
Hanson2016_634,Arelate,Arles,Gallia Narbonensis,France,2,15 D2,-400,NULL,4.627804,43.676651,Bedon 2001; Bedon et al 1988; Benario 1981; Bomgardner 2000; Brunt 1971; Cornell and Mathews 1982; Humphrey 1986; MacMullen 2000; McEvedy 2011; Nelis-Clément and Roddaz 2008; PECS; Quinn and Wilson 2013; Rivet 1988; Russell 1958; Sear 2006; Wilson 2011; Woloch 1983.
